order_id,products
2846902,None
2846914,21386 24852 30121 35628
2846937,None
2846957,None
2847033,41787
2847041,25504 46627 30489 39964
2847191,47626 33120
2847206,47626 34969 39928 25931 40545 47209 13176
2847225,30720 45646 28278 1158 40593 47766 27845 29987 8518 3952 46979 8173
2847236,34050
2847283,16953 41544 16589 26324 11520 24838 38693 27966 25931 22935 39877 10749
2847286,14947 49235 35221
2847304,18078 20842
2847385,43631 196 24297 42731 24852 12606
2847433,24852 7511
2847478,47766 27845 30949 16797
2847513,None
2847532,37387 1073 27730 27360 41844
2847626,42471 25199
2847647,24838 28985 26620
2847703,None
2847724,16349 9076
2847792,35968 3464 22935 42265 48679 21938 10749 22089 45007 43221 33768 47209 48745 34429
2847957,24852
2847965,39001 13176
2848080,None
2848186,47766 22935 4029 34126 49126
2848215,37464 26959 48628
2848451,8193 49191 27690 21137 21162 45264 46346 24852 29974 25890 26940 5450 22935 432 34249
2848645,5322
2848726,27275 12302 30353 33095 31964
2848756,16797 8048 13176 8571
2848777,36865 48523 10132 47766 28465 7781 5612 8309
2848795,24964 21903
2848884,None
2849019,None
2849048,None
2849175,26131 24852 47912 8490
2849241,49683 41007 2295 24852 35221 19895
2849253,16185
2849255,47209 13176
2849315,None
2849327,21508 21009 9363 7886 26201 11619 33125 4455 34927 14074
2849402,13031
2849441,21288 43352
2849536,41485 1069 37067 49363 24799 46175 7781 49381 8424 11767
2849592,12099
2849658,None
2849715,None
2849823,24852
2849856,40545 4210 2269 26856 40742 5479
2849879,None
2849936,24852 41242 24024
2849947,26369
2849959,29255 19953 12285
2849976,43154
2850004,None
2850059,24964 47626 13176
2850111,7041
2850125,None
2850167,45208 41149 22721 13031 21616 4344
2850218,47788
2850239,39475
2850376,None
2850395,None
2850417,17122 22882 33129
2850542,11520 38159 30391
2850550,49683 24852 7969 36011 26314 35167 41588
2850558,47626 26209 5785 3800 41220 11576 13176 8670 38383
2850566,14875 557 23909 39276 19336 48527
2850616,27845
2850681,None
2850724,37646 21777 30233 5785 44359
2850756,47877 24852 1940
2850766,9741 26914 34 45865 47209 35951
2850813,None
2850847,43086 45007
2850888,None
2850899,None
2850922,3957
2850934,13841 33827 12333 30265 41557 31836 25706 24186 16014 20119 40606 43183 5296 12980 7354 41148 10957 21709 17616 26839 46817 40164 26863 23296 47877 45832 36107 49424 24852 14104 28449 8501 16696 3389 1875 6489 46941 38241 49517 13169 48015 9623 15269 29646
2850935,6740 33887 21344 40174 13176
2850969,47766 28199 7485 13646 35951 13176
2850971,8193 4102 22035 48679 8277 32864 43122 35958 14462 21137 4792 2748 28928 7963 25371 5450 25931 39275 13176 6532 36287 31701 34262
2851030,6740
2851079,26452 16268
2851218,27307 8670
2851337,None
2851360,3599 44560 47209 21137 27086 45007
2851400,18159 22849 21903
2851422,4367 17044 6680 36550 12745 13176
2851434,14858 17429 39990 42612 28289 13447 32486 16616 26369 43295 5438 42828 39275 21903 45007
2851465,14147 24427 24024
2851500,None
2851553,None
2851657,47626 21903 24852 47766 4920
2851707,None
2851721,14726 24852 19348 47766
2851758,45066 45603 4920 5450
2851763,None
2851777,None
2851823,44624 21137 17600 13166 34213 7090
2851910,None
2851939,25146 25494 5077
2851947,None
2852022,196
2852044,36948 21709 38760 21883
2852150,14233 18212 1581 25783 26826 44761
2852151,37646 4942 5876
2852186,34565 19660 27086
2852187,27845
2852195,14050 20842
2852208,49683 30247 46654 26209 31848 44156 39046 47766 28881 43230 33515 23288 37115 42240 23811 24852 35102 7533 35181 13176 45961 19348 33698 13293 27629
2852330,23644 29487
2852349,47766 13176
2852357,46969
2852475,None
2852585,28836 25783 11563
2852640,None
2852663,4138 45188 40587 34969 49325 46785 19650 11461 33548 41771 33095 1369 12129 35721 33198 26040
2852746,34358 8518 34126
2852785,19503 4673 40550 35034 24852 7957 46965 15820
2852849,None
2852853,43086 21137 42719 40709 24852 27966 4983 35199 9172 31720
2852931,36865 45066 47626 33911 10874 21137 28465 27966 13176 21903 21462
2853038,41249
2853087,49683 43122 28289 21137 37646 24852 24964 21903 16797 45007 26604 46584
2853154,25230 16797 432
2853171,None
2853180,30391 27845 26346 13147 33754 24561
2853189,49683 9755 17949 48679 47144 28204 23094 42585 41065 9839 36976 14992 47766 26790 12980 4799 16070 46290 28373 11481 39130 25824 44781 30962 39180 27405 24852 39190 42265 22825 46906 8518 14211 24964 14218 32139 21903 2966 16797 18352 21938 43961 18883 32201 45007 49114 36315 27104 38890 8174 39928
2853209,45445 47626 21137 24852 47766 28985 26209
2853218,47766 27966
2853414,24852 6448 2876 3529
2853442,23044 21009 17454 7781 9839 19057 7806 21137 20632 10908 1202 27845 42701 44765 11520 24841 39180 781 37141 31577 35163 25949 39781 1896 13176 38777 11130 27521 39303 33705 22963 45007 5077 41950
2853549,45063 5876 24838 13176
2853560,37132 8637 30958 8305
2853619,34050 37067 41005 20334 21903 38997
2853649,21137 24852 24954
2853685,31618 37335 47209 27511
2853757,11182 32691
2853869,21950
2853876,24852
2853913,5194
2853920,38273 47626 44683 21903 49683 24852 30489 47144 29487 4796 29117 5450 21841 10082 39408
2853924,None
2853932,None
2853975,40939
2853984,21903 30776
2854154,36956
2854203,None
2854231,None
2854245,None
2854292,21137 24852
2854294,47626 21709 35221 43928 29374
2854368,39947 47144 28204 49235 44632 14947 21137 5785 9387 45747 27845 24852 12576 17191 4920 46906 49520 35221 16797 39877 8174 26620
2854390,46061 43739
2854414,33682 11925 23457 4297 48335 37220 19821 8061
2854419,13329 47209 19057 21137 6297 26790 14011 260 44293 27966 13176 37766 34213 1463
2854435,22035 30233 17949 47209 19057 21137 19204 29447 42265 3896 10070 13176 16768 5077
2854503,21288 9358
2854541,47209 27966
2854647,30489
2854768,32256 25387 5428 33754 5212 46692 30059 7412 25466 13819
2854796,None
2854835,36316
2854847,38689 21616
2854852,None
2854858,46355 30635 34262 41842
2854901,None
2855047,29615
2855287,24838 47366 24852 44632 30307
2855294,46979 19348 24852 5782 35752 26939 23763
2855299,117 4793 30949 35628 41787 38274 45504 34270
2855311,14870 31139 20794 27966 5479 4472
2855334,4210
2855347,12576 27966
2855372,432
2855452,None
2855533,12427 24852 19057
2855549,None
2855641,28289
2855690,9224 2581 17953 26165 47209 35951 20114 12980 4799 35547 30489 8518 25931 24964 44449
2855716,15386 20520 34449 34024 46979 40915 4605
2855729,2609
2855807,10326 10227 13176
2855833,18432 15582 13176
2855913,30489 15712 3957
2855952,19006 23630 49235 46676 18689 33198
2855969,18963 30635
2856028,21137 47766
2856042,28289 43908 45063 22935 29722 21405 12193 32935 32429 29487 21938 47042 32204 32717 26209 47209 17773 5876 13176 17789
2856091,14947 21616
2856127,49683 24852 34590 6347 12000 30450
2856237,None
2856335,None
2856358,38444 5785
2856423,37417 34358 47209 18027 35951 38544 21137 17630 24852 39275 20392 13263 7673 4605
2856531,196
2856540,8193 24852 47766
2856598,1158 46802 24852
2856606,32271 19348
2856629,30726 45223 18606 37188 21469
2856726,31371 13815
2856812,41597 920 13249
2856832,None
2856907,None
2856947,21137 27966 19677 47209 13176
2857050,39947 26647 35360 21546 6846 31964 24826 24852 277 16696 4957 10690 36316
2857067,45680 8322 12508 22750 11520 24852 1408 48527 12218
2857082,None
2857151,11520 45007 5876
2857340,21137 24799 7916 2825 27966 329 39877
2857397,19660
2857418,8571
2857472,21137 24852
2857477,27243 24852 42475
2857481,30774 19660 9934
2857490,13176
2857569,35547
2857582,36865 21903 24852 20009 30776
2857720,20995 3631 30353 47766 40706 24852 49075
2857745,None
2857769,28465 27521 13263
2857888,4367 35108 432 26165 42082 18918 30695
2857962,27086 4210 13176
2857991,35221
2858040,24838 24852 38293 30233 11182 8518 5450 43086 45007 33120 22115
2858063,38662 23191 6187 34243 32230 13176
2858079,22035 19057 21137 30353 20119 17600 8424 29941 2295 31487 260 38159 42265 22825 4920 4421 41844 13176 43961 8140 33754 1511 8174 32757 33787 10749
2858095,11014 43154 24852 18461 31022 2488 6074 30659 28647
2858161,21288 4724
2858231,14218 21903 25890 47144 27086 13176
2858343,8615 41290 37454 11352
2858356,14233
2858402,10753 35951 44728 41658 44781 42828 37220 13176 8076 22935 32201 3579
2858418,24852 47766 3952
2858421,24925
2858457,45066 47626 14870 13629 45763 28535
2858484,27979
2858504,24852 32544 21925 5819 35004 38739
2858670,27985
2858680,32915 4793 24852 16797 17316 5077
2858681,23082 25461
2858740,17122 43693 8638
2858773,None
2858800,23554 23644 3682 14486 41637 35072 14084 37646 43295 22825 14633 8518 44359 45954 32655 21903 33194 11182 43961
2858805,17948 27845 39275
2858808,36234 1700 26165 27325
2858963,17794 47626 21903 20114 49683 16797 28985 41787 18883 39877 46667 34126 14161 26209 49383 26604
2859014,29223 21288 21903
2859055,41220 24852 19348 2210 43961
2859061,8324 14084 47630 24489 27695 26165 46802 27737 47209 35951 19057 13176
2859092,None
2859102,None
2859117,None
2859141,8859
2859148,None
2859235,None
2859255,23835
2859266,47626 24852
2859272,23431 27966
2859288,22025 12820 27156 47652 2099 22069 38985 47209 43122 41597 21137 24764 27845 34050 40706 25931 13176 17794 45007 39928
2859293,5740 44799
2859380,None
2859419,33731
2859638,31805
2859662,24852
2859677,42122 42265
2859695,48762
2859731,46149 37710 13176 17469
2859783,44172 196
2859784,27521 31717 13176 10621
2859852,47626 47144 47209 27247 23288 23815 24852 17794
2859957,21903 41618 24852 39097 45007 8277 14947 38383 43772
2859965,None
2859992,11304 31426 9421 7557
2860001,24852 32851
2860059,39180 24852
2860068,47766 21938 39619 42585 23909 20588 11629 21497
2860077,34063 18362 13249 23763
2860129,24852
2860151,40939
2860291,None
2860370,None
2860440,49235 43154 27521 11140 4605
2860475,47626 30233 27874 29447 46979 37766 33198
2860500,31233 10644 21405 1194 40632 23622 45007 43218 19558 41065
2860553,5785 24852 28985
2860574,38400 23082 5385 24852 19348 15290 27592
2860652,40587 19948
2860772,17461 16965 44632 47209 9839 44359 34126 4472 13176 21903 40396 45007 31717
2860775,44142 24852
2860786,25659 24184 22142 5876 45007
2860809,23427 1347 24276 9839
2860958,None
2860973,19660 23909 16797
2861004,14466 34969 5785 24838 24852 30489 5479 17789 45437
2861166,None
2861206,22035 17985 9339 8358 27845 42701 21291 6962 40310 13176 24964 21903 34243
2861225,13259 651 39275 21137 13176
2861234,22035 44765 27086
2861286,24852 21903
2861564,38185 46513 48071 20682 40269 24425
2861613,None
2861624,28985 47209
2861775,49 34892
2861808,35336 24852 34969 5550 14651 45007 611
2861816,49683 25890 27086 4605
2861824,12817 4697 15518 19836 19340
2861852,20995 21543 33845 19019 37508 21137 40604 3756 46802 19678 10998 40706 38689 9507 13176 10132 22935 24489 43961 7649
2861976,45161 24852
2862042,46979 28985 15290 7485 43768
2862049,45176
2862096,None
2862112,5646 47209 19057 17553 33575 13176 44422 21903 22935 33232
2862137,None
2862164,24852 15693 10586 14702 16759 46969 32655 38293 1463 26604
2862192,None
2862205,None
2862256,None
2862257,5769
2862266,None
2862272,39108
2862304,27845 45007 38777
2862339,8467 24852
2862410,5769
2862529,14689
2862563,27845 13176
2862564,47209 21137 36550 1244 43768 39180 42265 33055 43295 27966 13176 22935 45007 44008 36342
2862575,49683 24852 16797 9666 32201 12756
2862661,16262
2862715,27156 49175 17461 35898 30305 47209 5250 20114 13475 39108 1244 5876 40706 8518 25931 39275 13176 890 30610 22935 39877 10749
2862740,32833 30305 13517
2862746,41217 21137 35628 39275 13176 21497
2862872,47626 1158 46802 40706 13176 32757
2862881,None
2862945,None
2862960,47626 47144 24852 28985 8518 2966
2862983,None
2863040,None
2863046,24852 5212
2863060,47144 6218 22825 13176
2863065,48679 28745 47209 41065 21616 47734 32429 40706 42265 13176 3464 22935 17316 45007 41950 31717
2863107,None
2863114,21616 33452 210 32655 32747 39409
2863172,13716 24852 21026 43693 30591 20156 24010 10078 35704
2863195,24964 39055 5785 49621 47209 38383
2863203,5212 35951 34050
2863216,18566 40593 12341
2863227,49683 24852 25890 432 41290 20574
2863235,26634 32655 16797 48857 41950
2863309,34 2091 25133 1112 3211 17600 34530 30489 38689 30561 5479 13176 30639 48628
2863331,None
2863395,45066 25890 14129
2863427,2180 21903 41890 47144 27966 44359 47209 26604 13176
2863431,36724 13176
2863453,21009 28199 6193 23102 46667 29270 26209 47209 21137 8859 32429 18606 26800 40706 34126 36695 1890 39275 3957 13176 21376 21903 19895 43961 39877
2863486,None
2863510,None
2863522,1158 24852
2863587,None
2863688,None
2863691,None
2863700,24852 47912 5612
2863732,27966 46539 27086
2863767,None
2863770,None
2863785,40396 19348 26165 36406 16409 343 24799
2863787,40403
2864083,13176
2864104,20574 24852 2429 31215
2864109,26209 34049 28553 47626 9076 43352 11933
2864187,25135 2609 10690
2864205,21137 32989 13176
2864225,45116 17183 31528 33671 16797 20955 6631
2864243,21903 48679 17988 45535
2864298,None
2864303,38883
2864305,None
2864418,28204 4671 32833 47759 41635 21157 23734 36086 10504 24852 7969 12131 37374
2864429,27845 16083 19057 13176
2864431,14084 21903 34214 22993 8277 32740 13176
2864485,None
2864497,None
2864534,24852 36316 17122 23909
2864542,16908 40469 28699 40486 24649 35914 10851 7781 20583 21137 17044 38558 25256 8379 36550 33508 2298 38164 3873 39719 35628 14127 32566 37203 33626 13176 17328 3510
2864705,None
2864719,23579
2864732,41960
2864754,15074 2275 43343 13176
2864780,21903 13249 35045
2864784,None
2864941,24852 15649 3957
2864995,24852 14875 1700 28204 42954 37849
2865013,None
2865102,47626 25623 23576 30617 39475 35547
2865120,30756 45504
2865168,None
2865214,21903 24852
2865310,None
2865338,16125 39834 39859
2865340,10017 25890
2865341,30776 3293 21288
2865351,32569
2865356,31371 24852 31893 10017 27344 13147 40545 20842
2865372,24097 3617 6187 37449 23687 432 28647
2865469,196 21288 43352 15772 16797
2865480,27966
2865517,41220 39877 45007 4562 41065 24810 39275 3957 26104 9337
2865529,47766 8424
2865535,8728 17985 26717 26209 47209 21616 20084 8358 27966 21910 30639 48099
2865551,21137 40723 26165 48726 5479 13176
2865607,21903
2865661,19660
2865663,None
2865748,37552
2865776,6287 17568 31915 28204 33198 48559 33731 25466
2865789,47672 23644 24177 42637 11422 23233 27344 34584 17225 10070 4472 13176 7559 32655 21903 42450
2865838,21137 16282 21077 43352 26604 3957
2865898,None
2865926,47144 46720 47766 26369 37646 24852 27966 39275 24964 21903 24489
2865945,24964 6182 34217 4799 34243 42450 24531 21614
2865966,13575 10441 22090 19887 12341 37687
2866002,None
2866123,None
2866134,13944 23909 34234
2866141,33793 43279 24852 43295 21292 3389 10049 44487 11463 39649 31981 40177 1521 46842
2866170,16521 24852 31040 27845
2866212,10258 37710 42447 13914 22362 46061 19828 36472
2866226,24852 38689 35951
2866236,None
2866343,24850 44632 23909
2866444,17341
2866524,32901 30089
2866573,None
2866582,5258
2866583,24838
2866588,23909 4210 24852
2866681,11520 35221 311 44632
2866715,None
2866809,5450
2866898,27521 21137
2866910,33303
2866985,4097 11777 45066 28199 12341 30776 43086 49235 21616 6774 24184 21137 17044 27845 19660 8912 35547 46822 33000 48364 28928 40706 28985 12099 13176 21903 43961 45007 5077 46049 31717
2866997,24852 29987 23986 30391 27000
2867031,1025 10246 47626 45066 9808 35939 21616 21137 47766 13984 12456 30391 42719 18159 12033 40706 40709 24852 24363 37197 34126 13646 10603 24964 21903 45007 31717 47591 7669
2867048,5769 13198 11182 8424
2867079,22037 44568 12316 33497 21242 3847 25896 37836 35320
2867170,24852 12341 40604
2867175,38400 38444 14947 18019 20114 4957 40332
2867271,None
2867286,13176 5077
2867335,9124
2867399,15503 21903 432 42585 30169
2867460,37971 27845 19173 24852 21903
2867464,21137 24852 3957
2867524,35305 3957
2867541,None
2867575,42533 27250 34448 21137 5876 43789 43295 13176 11707
2867613,26165 8277 30391 13176 43961 8174 10749
2867627,47626 9839 15993 21137 47766 36522 36011 47788 30391 25272 39928 43768 26369 22307 21288 22825 45866 44359 5449 33120 39275 21872 36724 13176 45437 11182 9137 11710 44008 25588
2867653,28862 49235 39275 18288 35321
2867759,47209 21137 23233 21709 27966 13176 5077
2867779,39275
2867785,None
2867808,5450
2867876,None
2867901,4289 31960 43295
2867943,13328 8730 28199 39982 33846 28221 38495 9314 3717 21137 6825 35546 24852 13590 43822 43314 39275 9176 24053
2867949,None
2867966,10768 2078 45603 7212 28764 27744 29801 31343 11422 21230 40691 35112 35628 3957 32655 8594 34243 16869
2867988,6347 13176
2867998,35221 10957
2868017,14209 45066 32578 13380 40396 10969 20734
2868027,24852
2868122,None
2868137,12341
2868185,None
2868288,10446 37646 24852
2868308,47029 13176
2868323,14979 24852 47144 48205 27741 22888 48745 27247 9076
2868406,None
2868451,None
2868486,30391 19057 13176
2868493,24852 23888 6381
2868678,15999
2868700,21137 9839
2868706,45106 18027 42244 11130
2868716,47626 25362 24852 34969 29145 4957
2868723,21137 24062 19711
2868737,None
2868786,32403 30668 30320
2868818,None
2868827,45066 4656 44632 18523 26209 19057 21137 48857 42736 260 24852 794 30494 18765 12644 14702 13166 46969 35221 8087 12703 32689 22963 5065 17872
2868837,13176
2868911,5785 38231 7521 47209
2868957,16797 21292 32689 12341 13424 30450
2869000,None
2869006,None
2869024,13176
2869027,2078 21038 35914 22113 7781 47209 9839 19057 47734 21137 26790 35496 16617 5876 38135 11520 40706 2825 44359 42828 34126 33135 42356 40310 16759 13176 46969 35715 24964 17803 21903 22935 22963 12756 36313 41950 27104 44008 31720 39928
2869065,47626 13176
2869091,24852
2869093,31264 14892 23094 21050 44622 10851 7781 5748 8314 40063 32395 11437 29363 6891 29447 43294 44328 45356 16696 45371 21333 13176 15739 17807 29594 2977 27554 1443 4005 11212 3020 38371 10212 15354
2869098,None
2869099,21137 48559 31433 40174 25330 13176
2869194,43394 18570 22035 47766 2124 42615
2869268,None
2869304,None
2869330,36130 46424 32747 14443 21903 36696 1689
2869344,12341 9839 13176
2869383,20995 47626 15892 15399 8277 48220 27741 11367 47734 34448 14992 22677 47766 9881 26790 41220 24852 21783 22825 4920 8555 42389 24003 47059 9689 12258
2869394,24852 45007 49520
2869468,21019 35417 36968 10912 13517 24852 25890 35108 3952
2869503,None
2869517,None
2869534,38159 24852 25461
2869569,23329
2869586,196 18023 6184
2869603,8866 29603 48058 27966
2869604,18105 27966
2869605,24852
2869612,23783 13176
2869620,45066 6316 12099 26604
2869640,42585 26209 34050 24838 24852 6972 38293 43961
2869648,24852 49610 19171
2869769,49683 2078
2869774,45099
2869813,14874 9808 47209 6361 27966 44359 25931 16759 13176 46969 4605
2869862,None
2869871,21903 14652
2869895,1804 1940 35108 10026 4658 35004 35181
2869963,6347
2870029,13176
2870030,None
2870035,24852 46676 46700
2870109,5652 18037 20119 18689 26369 9534 7515 15220 22935 47059 31717 26620
2870187,None
2870287,47626 38439 5428 25466
2870291,30745 17948 47209 35951 43122 43740 47873 22825 28985 27966 44359 38226 3957 21903 34243 39877 27104
2870293,None
2870301,13984 4472
2870304,None
2870406,13249
2870442,6366
2870478,None
2870491,None
2870520,32403 13176
2870530,93
2870547,34355 19156 37646 23313 24852 41787 23909 7538 24954 35221 30169 33754 6128 43509 33787
2870667,46979 33027 24852 24235 32177 21938 40772 36430 20313 8424 30194
2870673,37919
2870737,44042 8859 6184 8953
2870742,34565 4372 13080 14378 14780 34497 28613 7388 33898 248 20734
2870782,24852 23909
2870976,39475 27845
2871029,5769 13176
2871073,47626 21903 24852 38562 432 6193 41290 47209 28535
2871091,36735
2871104,21137 14084 24852 21903 13214
2871108,17426 24852 3039
2871237,40332 47766 33852
2871256,4042 9681 26706 6975
2871286,None
2871393,None
2871432,17461 34358 8277 26209 15973 117 21137 691 43726 11512 34050 46886 27966 45374 35163 39275 16249 27521 43394 33198 27086
2871439,775 14992 32018 16797 12343 9339
2871460,45066 21137 17652
2871497,13176 8571
2871577,None
2871600,21386
2871750,None
2871808,39877
2871856,None
2871883,47626 49683 22035 21137 8424 37646 40724 13083 10017 4920 7485 13176 36216 19348 45013
2871943,21137 49683 27845 5077 6104 9825
2871974,None
2871999,20114 24852 16797 29987 30382 38610 8424 47209
2872030,None
2872049,26759
2872089,49605
2872111,24852 47766 28226 40174
2872143,18439 46088 21019 41539 31299 21573 13921 26763 41131 15541 31423 31495 44819 43409 10673 40386 31190
2872159,37011 24852 35221 22935
2872195,None
2872265,29230 16696 15424 6994
2872304,20378
2872310,47766
2872330,33819 3107 37940 13951 32403 1176 38563 6846 29429 24852 13111 16797 5077
2872394,None
2872435,None
2872500,None
2872503,11520
2872505,29509
2872510,21137 30489 18465
2872527,None
2872540,None
2872623,28593 13263 20842
2872625,47209 40571 24253 40198 24852 30489 46886 25931 37718 4962 17872 24535
2872644,28537
2872661,None
2872693,20636 37923 41276 49605
2872722,47626 25718 24964 22935
2872767,47626 24852 34335 35108 47912 27845
2872860,20015 35951 24852 44632 20345
2872929,21288 12899 13176
2873027,37687
2873117,37687 329 26209 47209 20081 13176
2873170,None
2873191,33000 4731
2873256,8968 39475 26165 47209
2873259,17038 5450 25931 9076 13176 45007 44514
2873360,18439 5785 13176 10673
2873490,15947 5782 24852 19863
2873536,None
2873570,19660
2873582,13835 7419 44368 12630
2873594,42265 6184 3798 40939 30591
2873658,39040 18434 3849 35788
2873772,None
2873820,None
2873830,47766 21903
2873862,5785 17835 10032 11827 27196 34940
2873917,32771 32018 9124 31720 23025
2873948,None
2873998,16797 30827 46061
2874022,None
2874025,32691
2874049,40332 27939 38579 46522 45005 33613 5077 1006
2874101,44632 3583
2874123,None
2874168,45066 28199 27845 7781 37103 13176
2874172,8174 20082
2874222,8767
2874248,16731 48733
2874284,24852
2874310,24852 25890 46906 27845
2874386,47626 2078 24622 2651 26209 28842 23734 4853 8518 34126 7021 24964 49095 48094
2874410,47626 34358 24852 21903
2874420,40706 47630 47144 18389
2874590,21506 19513 32861 47209 19057 23679 669 10912 4799 24838 29447 2855 39216 5959 1364 39279 13176 20345 7559 20384 2504 12745 45007 27104 2537
2874634,14947
2874736,45066
2874763,4605
2874771,28204 22124 18926
2874775,20114 5876 24852 3957 35833
2874912,42625 10232
2874951,21616
2874976,24852
2874980,14399 30958 5422 19863 4584
2875154,None
2875242,25466 19677 21903
2875252,38400 17321 32303 44142
2875530,47626 21137 24830 24838 37646 13176 12756 39928
2875543,24852 46485 19660 29180
2875575,None
2875626,47626 47629 38293 28985 21709 47209 13176 41597
2875732,24852 10032
2875746,None
2875779,47626
2875816,36011 21137
2875834,31808 13028
2875902,18811
2875960,38444
2875988,18883 20082
2876009,13176
2876075,44570 5794 15541 27086
2876113,44008
2876150,4210 18071 48823 19674 264 43279 16797
2876248,2562 18465 39475 25272 27966 15686
2876249,30827 9839 12341 21137 6615 14488
2876281,31371 21903 47766 38689 37067
2876426,12427 38768
2876570,27392 21137 35951
2876661,48235 2295 24852 8518 46979 15290 34243 27104
2876713,None
2876741,27023 24852 39228 4932 35552
2876773,30742 12315 41588 14074 12545 29487 34126
2876793,32005 39308 33273 9593
2876835,31506
2876950,None
2876972,6846
2877036,2453 8859 4773
2877041,47626 46676
2877050,None
2877077,48015
2877109,44632 24838 24852 28465
2877168,21903 29223 20940
2877176,27966 44910
2877425,47626 33788 6187 47672 18027 20090 35986 31927 4799 8424 24852 38164 40229 29487 34658 48487 24964 46979 21903 13249 39877
2877542,24964
2877635,13176 46969
2877648,47626 49235 47209 16611 6933 47912
2877816,47626 49235 5479
2877894,24852
2877939,19539 40539
2878031,17794 37646 32277 30489 20144 38456 26324
2878043,5785 30639 19894
2878064,23296 1408 22021 33548 6568 11432 11304 27307 20137 5819 44156 49235 43772
2878073,None
2878218,21709 34050 45447
2878279,11777 4210 11499 24852 39747 24024
2878332,11777 9755 45603 12395 19057 31391 34466 31504 24852 24884 38248 49044 432
2878407,24964 21903
2878417,14084 47626 27531 24852 47766 49224 33232 4562
2878490,24838 30489 21019 27548 17461 30391 39877 37067 23909 26366
2878603,18441 47209 19057 31869 37511 24759 19678 36606 3869 13176 32655 45535
2878737,28601 25533
2878818,24852 39275
2878854,13721 46770 27966 36695 6651
2878865,None
2878889,19125 19660 8518 27554 41950
2878902,46676 15290
2878915,34969 9020 31553 48364
2879036,36923 32502 49495 23907 33129 3957 32650 22959
2879199,31371 4879 24852 31015 30962
2879296,44642 9839 28476 27966 10749
2879319,None
2879370,39128
2879480,None
2879510,21903 24852 16797 28373 24024 32478
2879548,28204 2091 49235 18523 24186 30849 47766 5785 24852 47912 34668 48015 9623 16797 33754
2879570,None
2879586,34197 45948
2879595,24852 47144 13646 45007 4977
2879684,21137
2879911,41950
2879936,4663
2880013,13176 13245
2880022,13944 24852 7124
2880035,20082 13062 13080 21903
2880084,24852 16797 44085 43772 48205 43352
2880095,25890 27845 8414 5876
2880109,47766 42265 18523
2880182,28590 16349
2880236,24852 38689
2880241,8707 49614
2880265,46023 24852
2880267,15424 24660 45158 45187 23734 11996 26851 25860 26394 7967 11045 24958 19842 5534 47076 49139 11256
2880281,21903
2880282,None
2880357,42244 30169 44144
2880396,47626 35221 29671 2677
2880398,47766 24852 3535
2880401,None
2880439,273 18465 8626 45504 27845 42828
2880505,6182 24852 47931
2880591,None
2880598,None
2880607,48679 21607 21137 9366 48287 36011 30391 4799 24799 40706 42265 48946 18232 26940 3952 13176 21903
2880634,11266 42629 21525 20448
2880773,47626 49683 24852 4605
2880805,6867 34519 23909
2880937,1463 16825
2880943,24852
2880946,8277 21137 44741 27966 9138 17872
2880962,24852 42445
2881019,11008 20678 2120
2881021,30233
2881102,24852
2881124,21903 24852 30391 28985 44359 34126 21616 26620
2881139,38656 8390 22620 30839
2881189,35328 40706 21137 49044 6933 47912 25133 30639 37807 12341 27966 36550 35951 13176
2881203,13565 12122
2881231,32139 44632 21616
2881383,17281 47766 6182 48679 12456 17461 13877 40001 8516 30027 34126 16864 27104 5876
2881397,21195 35951
2881413,24852 20359
2881419,24852
2881426,47626 47766 24852 8518
2881480,24852 46684
2881521,28080 8390
2881539,46654
2881575,21903 24024
2881600,None
2881603,39046 29589 15555 17630
2881606,3599 33816 39450 47209 14449 24179 44156 5785 15064 28930 33548 11030 43295 46378 12075 11576 47977 43961 18362 18377 27086 13774 36316 26079 28132 33791
2881687,None
2881778,47626 19677 24852 36316
2881782,10246 48679 21038 33352 26209 28769 30391 41658 41665 24838 46906 34126 13176 43961 39877 40396 31717 39928
2881815,3798 32478
2881926,24184 7021 40338
2881994,24852 39649
2882102,21903 32403 20518 6184 13032 22507 8571
2882161,44103 38383
2882223,24964
2882244,47626 27966 5479 15290 45007
2882249,17122
2882290,13988 27845 15429 9290 32978
2882333,21903 47766 34126
2882363,None
2882409,33452 16234
2882437,5655 8390 6414
2882534,35121
2882598,10807 19057 42244 23909 42342 10089 41960
2882600,None
2882639,22035 15386 32360 21616 28289 16570 29388 21227 4920 41787 8021 33120 44949 47526 16848
2882705,33041
2882726,14971 14488 37543 34492 196 31495 31553 11077 23909 15249
2882855,2611 28226 35935 25217 24852 38689 10749
2882859,None
2882885,39275 13176 10685
2882954,22035 2078 24852 9124 42450
2883004,21137 30391 27845 26346 13176 43988
2883066,45066 8309 24184 24852 30489 5450 2962 34243
2883129,27845 37646 24852 39928
2883149,33929 15902 18891 38991
2883227,49683 24852 34590 2846 34358 25272 40516 32465 5212 25340
2883250,45806
2883355,21903 47209
2883449,11712 43858
2883556,9178
2883579,11520
2883656,24852
2883685,None
2883697,18805
2883701,33754
2883708,46627
2883723,28576 329
2883729,None
2883731,41057 6361 7398 25890 7485 44949 9124 432
2883859,24852
2883912,27796 47265 37658
2883958,24852
2883994,49235
2884072,21903 33000 4724 8571
2884103,24852 432
2884132,None
2884169,24852 27360
2884262,9755 35921 32762
2884284,1940
2884285,196 40939
2884303,24852 46277 13808
2884308,21137 37980 30558 33768 13176 23423
2884315,44051 39121
